categoryA,categoryC,featureD,featureE,featureF,compositionC,unit,result
2,1934,93.6771974435832,15.047884084971097,0.0,14.0,13,0.0176820534474068
65,1934,93.6771974435832,15.047884084971097,0.0,14.0,4,0.0897102357520618
79,5,93.6771974435832,15.047884084971097,0.0,14.0,1,0.0056142807140357
112,5,93.6771974435832,15.047884084971097,0.0,14.0,0,0.663053261610728
65,2089,93.6771974435832,15.047884084971097,0.0,14.0,4,0.1130683938650183
156,368,93.6771974435832,15.047884084971097,0.0,14.0,2,0.7042532188841201
145,368,93.6771974435832,15.047884084971097,0.0,14.0,18,0.0747540449339027
123,1937,122.299437237519,30.8319059046492,0.0,26.0,16,0.7562718538887191
101,1211,122.299437237519,30.8319059046492,0.0,26.0,12,0.0132328656131231
58,1211,122.299437237519,30.8319059046492,0.0,26.0,11,0.0001653894954976
156,1211,122.299437237519,30.8319059046492,0.0,26.0,2,0.3658798283261802
33,1951,122.299437237519,30.8319059046492,0.0,26.0,0,0.0358624138192287
65,1951,122.299437237519,30.8319059046492,0.0,26.0,4,0.1663505867792744
79,2113,122.299437237519,30.8319059046492,0.0,26.0,1,0.0014209450472523
156,2113,122.299437237519,30.8319059046492,0.0,26.0,2,0.5404163090128755
65,5,93.6771974435832,15.047884084971097,0.0,14.0,4,0.126977669235238
123,5,93.6771974435832,15.047884084971097,0.0,14.0,16,0.7685439793597447
2,2039,93.6771974435832,15.047884084971097,0.0,14.0,13,0.0355522294917568
0,1937,122.299437237519,30.8319059046492,0.0,26.0,14,0.0107754901151461
1,1937,122.299437237519,30.8319059046492,0.0,26.0,15,0.000108431810144
23,1211,122.299437237519,30.8319059046492,0.0,26.0,3,0.016463637355632
33,1211,122.299437237519,30.8319059046492,0.0,26.0,0,0.0088205470111372
12,1211,122.299437237519,30.8319059046492,0.0,26.0,0,0.0324306386847488
112,1211,122.299437237519,30.8319059046492,0.0,26.0,0,0.0076812788847639
33,1495,122.299437237519,30.8319059046492,0.0,26.0,0,0.0482006212591863
12,1495,122.299437237519,30.8319059046492,0.0,26.0,0,0.0673096446700507
101,1703,122.299437237519,30.8319059046492,0.0,26.0,12,0.0069385555032941
79,1934,93.6771974435832,15.047884084971097,0.0,14.0,1,0.0228491424571228
1,5,93.6771974435832,15.047884084971097,0.0,14.0,15,0.0020927084476639
81,2089,93.6771974435832,15.047884084971097,0.0,14.0,6,0.0033120454609285
156,2089,93.6771974435832,15.047884084971097,0.0,14.0,2,0.4806866952789699
112,2089,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0388605197363436
65,2039,93.6771974435832,15.047884084971097,0.0,14.0,4,0.0513947318700781
123,2039,93.6771974435832,15.047884084971097,0.0,14.0,16,0.7407746885290425
2,368,93.6771974435832,15.047884084971097,0.0,14.0,13,0.0056529921215645
79,368,93.6771974435832,15.047884084971097,0.0,14.0,1,0.0657052852642632
134,368,93.6771974435832,15.047884084971097,0.0,14.0,17,0.6681103961901815
12,1703,122.299437237519,30.8319059046492,0.0,26.0,0,0.0285577392226683
101,846,122.299437237519,30.8319059046492,0.0,26.0,12,0.0086551699276618
156,846,122.299437237519,30.8319059046492,0.0,26.0,2,0.4592274678111587
145,846,122.299437237519,30.8319059046492,0.0,26.0,18,0.0011504654304977
12,846,122.299437237519,30.8319059046492,0.0,26.0,0,0.0371288733994999
41,1937,122.299437237519,30.8319059046492,0.0,26.0,0,0.0216430638684748
2,1937,122.299437237519,30.8319059046492,0.0,26.0,13,0.016596743342523
65,1495,122.299437237519,30.8319059046492,0.0,26.0,4,0.0761677850214247
1,1467,122.299437237519,30.8319059046492,0.0,26.0,15,0.0002352443322479
123,1467,122.299437237519,30.8319059046492,0.0,26.0,16,0.8879926672777273
58,1703,122.299437237519,30.8319059046492,0.0,26.0,11,9.450772621332688e-05
58,846,122.299437237519,30.8319059046492,0.0,26.0,11,0.0001417624753421
41,1688,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0028880975831502
33,1688,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0099765133722251
112,1688,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0085764073035836
82,1663,93.6771974435832,15.047884084971097,0.0,14.0,7,0.0120148783751869
80,1663,93.6771974435832,15.047884084971097,0.0,14.0,12,0.1409889759021667
156,1663,93.6771974435832,15.047884084971097,0.0,14.0,2,0.5642231759656652
33,1937,122.299437237519,30.8319059046492,0.0,26.0,0,0.0151534207136904
65,1937,122.299437237519,30.8319059046492,0.0,26.0,4,0.0595802429305315
0,1211,122.299437237519,30.8319059046492,0.0,26.0,14,0.0055249191107174
2,1211,122.299437237519,30.8319059046492,0.0,26.0,13,0.0067076225151987
134,1211,122.299437237519,30.8319059046492,0.0,26.0,17,0.620597163627373
145,1211,122.299437237519,30.8319059046492,0.0,26.0,18,0.0023826646659831
49,1211,122.299437237519,30.8319059046492,0.0,26.0,13,0.0143745272934636
58,2113,122.299437237519,30.8319059046492,0.0,26.0,11,0.0002480851292685
134,2113,122.299437237519,30.8319059046492,0.0,26.0,17,0.603488169317078
1,1244,122.299437237519,30.8319059046492,0.0,26.0,15,9.91529164989817e-05
123,1244,122.299437237519,30.8319059046492,0.0,26.0,16,0.7433954577859245
1,2201,122.299437237519,30.8319059046492,0.0,26.0,15,0.0002105011036719
0,5,93.6771974435832,15.047884084971097,0.0,14.0,14,0.5123862731620903
2,5,93.6771974435832,15.047884084971097,0.0,14.0,13,0.6720661596738849
1,2089,93.6771974435832,15.047884084971097,0.0,14.0,15,4.146392029171088e-05
134,2089,93.6771974435832,15.047884084971097,0.0,14.0,17,0.5253031760452678
41,2113,122.299437237519,30.8319059046492,0.0,26.0,0,0.019117599818168
156,1934,93.6771974435832,15.047884084971097,0.0,14.0,2,0.6258927038626609
79,2089,93.6771974435832,15.047884084971097,0.0,14.0,1,0.0011340567028351
145,2089,93.6771974435832,15.047884084971097,0.0,14.0,18,0.001588778066715
123,2089,93.6771974435832,15.047884084971097,0.0,14.0,16,0.5926265403808944
81,2039,93.6771974435832,15.047884084971097,0.0,14.0,6,0.0071415980251272
134,2039,93.6771974435832,15.047884084971097,0.0,14.0,17,0.5468517988427725
0,368,93.6771974435832,15.047884084971097,0.0,14.0,14,0.1122340956598759
65,368,93.6771974435832,15.047884084971097,0.0,14.0,4,0.1952972349993604
123,368,93.6771974435832,15.047884084971097,0.0,14.0,16,0.7315069423227077
112,368,93.6771974435832,15.047884084971097,0.0,14.0,0,0.1916296689143116
2,2113,122.299437237519,30.8319059046492,0.0,26.0,13,0.0254162003091828
65,2113,122.299437237519,30.8319059046492,0.0,26.0,4,0.0595802429305315
65,1244,122.299437237519,30.8319059046492,0.0,26.0,4,0.207176584872355
101,2201,122.299437237519,30.8319059046492,0.0,26.0,12,0.0066524473771848
12,191,122.299437237519,30.8319059046492,0.0,26.0,0,0.108691264489734
58,1843,122.299437237519,30.8319059046492,0.0,26.0,11,2.7760986703743605e-05
134,1843,122.299437237519,30.8319059046492,0.0,26.0,17,0.5340132095123271
65,2201,122.299437237519,30.8319059046492,0.0,26.0,4,0.0589030594596742
79,1033,122.299437237519,30.8319059046492,0.0,26.0,1,0.0012305873293664
145,2113,122.299437237519,30.8319059046492,0.0,26.0,18,0.0018105755586184
49,2113,122.299437237519,30.8319059046492,0.0,26.0,13,0.0361379219287546
112,2113,122.299437237519,30.8319059046492,0.0,26.0,0,0.0195249943177513
90,1244,122.299437237519,30.8319059046492,0.0,26.0,1,0.0052269233461673
123,191,122.299437237519,30.8319059046492,0.0,26.0,16,0.624472960586618
0,1843,122.299437237519,30.8319059046492,0.0,26.0,14,0.0709401846412754
2,1843,122.299437237519,30.8319059046492,0.0,26.0,13,0.1263157653926157
81,930,274.70898193692403,26.637510770071906,0.0,28.2,6,0.0008280113652321
23,935,274.70898193692403,26.637510770071906,0.0,28.2,3,0.1032566433686918
12,935,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0762936586105007
101,983,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0163799348373164
112,983,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0723539662095613
0,948,274.70898193692403,26.637510770071906,0.0,28.2,14,0.0616039592559787
81,948,274.70898193692403,26.637510770071906,0.0,28.2,6,0.0022511558992249
156,1218,274.70898193692403,26.637510770071906,0.0,28.2,2,0.3977111587982832
41,274,377.379590488771,24.6255027667738,0.0,40.14,0,0.0633138874157133
90,971,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0077003850192509
79,1846,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0042422121106055
134,1846,274.70898193692403,26.637510770071906,0.0,28.2,17,0.5947762694142757
112,1846,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0058004394272293
1,1664,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0001341479774143
90,1664,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0046622331116555
0,1531,274.70898193692403,26.637510770071906,0.0,28.2,14,0.0094280979627989
12,1531,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0259868171831199
101,530,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0201702194863203
156,530,274.70898193692403,26.637510770071906,0.0,28.2,2,0.3862660944206008
78,1940,274.70898193692403,26.637510770071906,0.0,28.2,5,0.1897193163971141
0,685,93.6771974435832,15.047884084971097,0.0,14.0,14,0.0182107326837909
1,685,93.6771974435832,15.047884084971097,0.0,14.0,15,6.0976353370163047e-05
12,685,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0112887339949996
134,2070,93.6771974435832,15.047884084971097,0.0,14.0,17,0.5850291198193888
81,2070,93.6771974435832,15.047884084971097,0.0,14.0,6,0.0033120454609285
79,2070,93.6771974435832,15.047884084971097,0.0,14.0,1,0.0037101855092754
134,2070,93.6771974435832,15.047884084971097,0.0,14.0,17,0.5823333644613339
75,2070,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0047943025986817
80,381,64.7110998526161,28.29370430483317,0.0,17.93,12,0.230956737883277
0,381,64.7110998526161,28.29370430483317,0.0,17.93,14,0.0345478919397697
101,259,79.8376857992225,6.458621609820218,0.0,16.72,12,0.0429874584150155
101,567,79.8376857992225,6.458621609820218,0.0,16.72,12,0.0579220039070144
1,971,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0002170758179977
156,294,64.7110998526161,28.29370430483317,0.0,17.93,2,0.5742489270386266
101,445,64.7110998526161,28.29370430483317,0.0,17.93,12,0.0084835084852251
134,273,64.7110998526161,28.29370430483317,0.0,17.93,17,0.4676925261131469
101,650,64.7110998526161,28.29370430483317,0.0,17.93,12,0.0165515962797532
23,650,64.7110998526161,28.29370430483317,0.0,17.93,3,0.1207062904531906
156,650,64.7110998526161,28.29370430483317,0.0,17.93,2,0.632618025751073
145,673,64.7110998526161,28.29370430483317,0.0,17.93,18,0.0056421990317959
90,673,64.7110998526161,28.29370430483317,0.0,17.93,1,0.1028351417570878
123,673,64.7110998526161,28.29370430483317,0.0,17.93,16,0.8820993312285709
156,773,64.7110998526161,28.29370430483317,0.0,17.93,2,0.61931330472103
79,445,64.7110998526161,28.29370430483317,0.0,17.93,1,0.0036821841092054
156,273,64.7110998526161,28.29370430483317,0.0,17.93,2,0.6188841201716738
156,1762,274.70898193692403,26.637510770071906,0.0,28.2,2,0.4256094420600858
145,1762,274.70898193692403,26.637510770071906,0.0,28.2,18,0.0019622088088917
78,971,274.70898193692403,26.637510770071906,0.0,28.2,5,0.1679764821773191
12,971,274.70898193692403,26.637510770071906,0.0,28.2,0,0.0360633381316766
101,1664,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0259637931685612
65,1531,274.70898193692403,26.637510770071906,0.0,28.2,4,0.3603926965417374
1,530,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0002292710886718
90,530,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0097584879243962
81,1940,274.70898193692403,26.637510770071906,0.0,28.2,6,0.000103501420654
58,274,377.379590488771,24.6255027667738,0.0,40.14,11,0.009687197699554
79,1423,377.379590488771,24.6255027667738,0.0,40.14,1,0.0496324816240812
123,585,64.7110998526161,28.29370430483317,0.0,17.93,16,0.8362019214448179
145,381,64.7110998526161,28.29370430483317,0.0,17.93,18,0.0045354861049815
79,1082,64.7110998526161,28.29370430483317,0.0,17.93,1,0.0190969548477423
112,1479,122.299437237519,30.8319059046492,0.0,26.0,0,0.0413597999848473
90,1730,122.299437237519,30.8319059046492,0.0,26.0,1,0.0075603780189009
145,211,122.299437237519,30.8319059046492,0.0,26.0,18,0.0011064617097696
112,633,122.299437237519,30.8319059046492,0.0,26.0,0,0.0757499810591711
145,1787,122.299437237519,30.8319059046492,0.0,26.0,18,0.0055637378380396
85,1787,122.299437237519,30.8319059046492,0.0,26.0,4,0.2577618245394472
145,1502,122.299437237519,30.8319059046492,0.0,26.0,18,0.0021406272278538
101,1502,122.299437237519,30.8319059046492,0.0,26.0,12,0.0228888217501914
112,1629,122.299437237519,30.8319059046492,0.0,26.0,0,0.1258313508599136
90,1629,122.299437237519,30.8319059046492,0.0,26.0,1,0.016929226461323
112,2092,122.299437237519,30.8319059046492,0.0,26.0,0,0.1830596257292218
85,546,122.299437237519,30.8319059046492,0.0,26.0,4,0.1138796328520022
112,2168,122.299437237519,30.8319059046492,0.0,26.0,0,0.0306162588074854
112,211,122.299437237519,30.8319059046492,0.0,26.0,0,0.0633472232744905
112,2180,122.299437237519,30.8319059046492,0.0,26.0,0,0.0147163269944692
79,988,122.299437237519,30.8319059046492,0.0,26.0,1,0.0029438291914595
79,1479,122.299437237519,30.8319059046492,0.0,26.0,1,0.0038194889744487
145,1730,122.299437237519,30.8319059046492,0.0,26.0,18,0.002250639924499
0,577,122.299437237519,30.8319059046492,0.0,26.0,14,0.0952981738706819
101,1718,122.299437237519,30.8319059046492,0.0,26.0,12,0.0215297781104195
90,1625,122.299437237519,30.8319059046492,0.0,26.0,1,0.008610430521526
90,1807,122.299437237519,30.8319059046492,0.0,26.0,1,0.0068603430171508
145,727,122.299437237519,30.8319059046492,0.0,26.0,18,0.0011504654304977
101,727,122.299437237519,30.8319059046492,0.0,26.0,12,0.0215297781104195
145,1479,122.299437237519,30.8319059046492,0.0,26.0,18,0.0025146826178173
101,1479,122.299437237519,30.8319059046492,0.0,26.0,12,0.0186686968493258
112,624,122.299437237519,30.8319059046492,0.0,26.0,0,0.0910426547465717
101,2180,122.299437237519,30.8319059046492,0.0,26.0,12,0.0113016228872767
0,1693,122.299437237519,30.8319059046492,0.0,26.0,14,0.2226047345084145
85,2092,122.299437237519,30.8319059046492,0.0,26.0,4,0.1167061730980884
79,2092,122.299437237519,30.8319059046492,0.0,26.0,1,0.0189150857542877
0,68,122.299437237519,30.8319059046492,0.0,26.0,14,0.0846110272807794
145,1718,122.299437237519,30.8319059046492,0.0,26.0,18,0.0011504654304977
0,1718,122.299437237519,30.8319059046492,0.0,26.0,14,0.2262791837201062
0,727,122.299437237519,30.8319059046492,0.0,26.0,14,0.1120592899379982
90,988,122.299437237519,30.8319059046492,0.0,26.0,1,0.0081437451872593
0,1479,122.299437237519,30.8319059046492,0.0,26.0,14,0.0314856156598759
101,1693,122.299437237519,30.8319059046492,0.0,26.0,12,0.0188118624923181
112,1693,122.299437237519,30.8319059046492,0.0,26.0,0,0.2883333585877718
79,727,122.299437237519,30.8319059046492,0.0,26.0,1,0.0022585369268463
0,1730,122.299437237519,30.8319059046492,0.0,26.0,14,0.0320168556598759
90,577,122.299437237519,30.8319059046492,0.0,26.0,1,0.0476957647882394
0,1582,122.299437237519,30.8319059046492,0.0,26.0,14,0.145629517183348
79,633,122.299437237519,30.8319059046492,0.0,26.0,1,0.0043372628631431
0,1787,122.299437237519,30.8319059046492,0.0,26.0,14,0.0457535739415411
85,2180,122.299437237519,30.8319059046492,0.0,26.0,4,0.135409761199597
79,1502,122.299437237519,30.8319059046492,0.0,26.0,1,0.0050035281764088
63,986,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,7.087113701893018e-06
32,986,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,7.087113701893018e-06
164,805,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,7.077544663039635e-07
87,1247,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,7.077544663039635e-07
87,1296,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,7.077544663039635e-07
84,881,137.657705257705,21.99909212365624,0.0,14.899999999999997,11,1.4591012207177854e-06
156,1774,274.70898193692403,26.637510770071906,0.0,28.2,2,0.4053390557939914
156,1906,274.70898193692403,26.637510770071906,0.0,28.2,2,0.3522618025751073
156,1966,274.70898193692403,26.637510770071906,0.0,28.2,2,0.3998583690987125
156,2094,274.70898193692403,26.637510770071906,0.0,28.2,2,0.3680257510729613
156,1579,274.70898193692403,26.637510770071906,0.0,28.2,2,0.3040042918454935
156,1899,274.70898193692403,26.637510770071906,0.0,28.2,2,0.3165236051502146
156,2006,274.70898193692403,26.637510770071906,0.0,28.2,2,0.4358154506437768
78,1474,274.70898193692403,26.637510770071906,0.0,28.2,5,0.3401348743413491
75,886,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0043851806955072
2,202,93.6771974435832,15.047884084971097,0.0,14.0,13,0.0063132799683382
145,202,93.6771974435832,15.047884084971097,0.0,14.0,18,0.1431597672508029
22,602,93.6771974435832,15.047884084971097,0.0,14.0,11,0.0001417624753421
95,602,93.6771974435832,15.047884084971097,0.0,14.0,11,7.077544663039635e-07
52,602,93.6771974435832,15.047884084971097,0.0,14.0,11,2.8342075448336483e-06
101,921,377.379590488771,24.6255027667738,0.0,40.14,12,0.0699177055044958
58,921,377.379590488771,24.6255027667738,0.0,40.14,11,0.0021512606345526
94,602,93.6771974435832,15.047884084971097,0.0,14.0,11,4.242273891666722e-07
78,823,274.70898193692403,26.637510770071906,0.0,28.2,5,0.0289109377081274
65,823,274.70898193692403,26.637510770071906,0.0,28.2,4,0.1201773985080921
81,453,274.70898193692403,26.637510770071906,0.0,28.2,6,0.000103501420654
65,1327,24.981498121823694,14.2663922355457,0.0,0.0,4,0.2931618240600971
90,888,24.981498121823694,14.2663922355457,0.0,0.0,1,0.0053202660133006
123,888,24.981498121823694,14.2663922355457,0.0,0.0,16,0.6605221169840785
79,873,24.981498121823694,14.2663922355457,0.0,0.0,1,0.00042002100105
123,873,24.981498121823694,14.2663922355457,0.0,0.0,16,0.4432562718538887
65,808,24.981498121823694,14.2663922355457,0.0,0.0,4,0.5368991261083395
33,1336,24.981498121823694,14.2663922355457,0.0,0.0,0,0.0629896204257898
0,2106,274.70898193692403,26.637510770071906,0.0,28.2,14,0.0010854184233835
79,854,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0008540427021351
65,854,274.70898193692403,26.637510770071906,0.0,28.2,4,0.1443602011596452
101,1564,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0083976777640067
145,1564,274.70898193692403,26.637510770071906,0.0,28.2,18,0.0002580066945947
145,823,274.70898193692403,26.637510770071906,0.0,28.2,18,4.752754900429781e-05
90,823,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0030241512075603
123,823,274.70898193692403,26.637510770071906,0.0,28.2,16,0.342261601656652
65,453,274.70898193692403,26.637510770071906,0.0,28.2,4,0.3456019045957765
65,261,274.70898193692403,26.637510770071906,0.0,28.2,4,0.3318266847416833
0,1290,274.70898193692403,26.637510770071906,0.0,28.2,14,0.0032357875996457
81,1290,274.70898193692403,26.637510770071906,0.0,28.2,6,0.000103501420654
18,660,93.6771974435832,15.047884084971097,0.0,14.0,11,3.543025237676877e-06
4,660,93.6771974435832,15.047884084971097,0.0,14.0,11,0.000354407783195
157,660,93.6771974435832,15.047884084971097,0.0,14.0,11,0.000354407783195
130,660,93.6771974435832,15.047884084971097,0.0,14.0,11,0.000354407783195
12,888,24.981498121823694,14.2663922355457,0.0,0.0,0,0.0573225244336692
12,873,24.981498121823694,14.2663922355457,0.0,0.0,0,0.025623153269187
81,808,24.981498121823694,14.2663922355457,0.0,0.0,6,0.0018630255717723
145,808,24.981498121823694,14.2663922355457,0.0,0.0,18,0.0032250836824344
101,854,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0074398069152095
1,854,274.70898193692403,26.637510770071906,0.0,28.2,15,4.39029744265174e-05
145,854,274.70898193692403,26.637510770071906,0.0,28.2,18,0.0001629515965861
79,1564,274.70898193692403,26.637510770071906,0.0,28.2,1,0.00067203360168
90,1564,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0013160658032901
123,1564,274.70898193692403,26.637510770071906,0.0,28.2,16,0.3354720439963337
101,453,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0116592451703053
1,453,274.70898193692403,26.637510770071906,0.0,28.2,15,5.6098245100550015e-05
101,261,274.70898193692403,26.637510770071906,0.0,28.2,12,0.0187059473823346
1,261,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0001146355443359
123,2059,93.6771974435832,15.047884084971097,0.0,14.0,16,0.770852428964253
80,238,93.6771974435832,15.047884084971097,0.0,14.0,12,0.0923401231155865
41,238,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0049761345556481
1,1722,93.6771974435832,15.047884084971097,0.0,14.0,15,0.0043683459554384
145,1722,93.6771974435832,15.047884084971097,0.0,14.0,18,0.0200498360299559
156,1888,122.299437237519,30.8319059046492,0.0,26.0,2,0.5329055793991416
58,200,122.299437237519,30.8319059046492,0.0,26.0,11,4.4300042576162505e-05
145,1556,122.299437237519,30.8319059046492,0.0,26.0,18,0.0026907110800296
49,1556,122.299437237519,30.8319059046492,0.0,26.0,13,0.0378176259067161
90,1556,122.299437237519,30.8319059046492,0.0,26.0,1,0.0103605180259012
1,1696,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0005707386675447
1,2032,122.299437237519,30.8319059046492,0.0,26.0,15,0.0001195136526055
1,192,274.70898193692403,26.637510770071906,0.0,28.2,15,8.780594885303479e-05
97,789,44.7230757742448,17.622537763760466,0.0,44.05,12,0.0309711574444417
0,1748,122.299437237519,30.8319059046492,0.0,26.0,14,0.0048342835837023
0,1235,122.299437237519,30.8319059046492,0.0,26.0,14,0.0252876588131089
145,1603,122.299437237519,30.8319059046492,0.0,26.0,18,0.0016345470964062
49,1603,122.299437237519,30.8319059046492,0.0,26.0,13,0.0209064053109317
58,354,122.299437237519,30.8319059046492,0.0,26.0,11,4.4300042576162505e-05
12,354,122.299437237519,30.8319059046492,0.0,26.0,0,0.0337007349041594
41,1852,122.299437237519,30.8319059046492,0.0,26.0,0,0.0150768997651337
0,1852,122.299437237519,30.8319059046492,0.0,26.0,14,0.196883119486271
33,416,122.299437237519,30.8319059046492,0.0,26.0,0,0.2700137889234033
33,1581,122.299437237519,30.8319059046492,0.0,26.0,0,0.241043109326464
12,1581,122.299437237519,30.8319059046492,0.0,26.0,0,0.2475448140010607
80,1639,122.299437237519,30.8319059046492,0.0,26.0,12,0.5794294660299172
79,1760,122.299437237519,30.8319059046492,0.0,26.0,1,0.0058540567028351
49,2114,122.299437237519,30.8319059046492,0.0,26.0,13,0.0309738034483668
58,1852,122.299437237519,30.8319059046492,0.0,26.0,11,0.0001594829176631
1,416,122.299437237519,30.8319059046492,0.0,26.0,15,0.000297106062269
1,1581,122.299437237519,30.8319059046492,0.0,26.0,15,0.0012373785046159
1,1639,122.299437237519,30.8319059046492,0.0,26.0,15,0.0004480444883474
145,1760,122.299437237519,30.8319059046492,0.0,26.0,18,0.0011504654304977
41,416,122.299437237519,30.8319059046492,0.0,26.0,0,0.0150768997651337
0,416,122.299437237519,30.8319059046492,0.0,26.0,14,0.2083050147564216
0,1581,122.299437237519,30.8319059046492,0.0,26.0,14,0.1837788073693534
0,1639,122.299437237519,30.8319059046492,0.0,26.0,14,0.0773861162267493
112,1760,122.299437237519,30.8319059046492,0.0,26.0,0,0.1150472005454958
1,861,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0002024414931889
1,9,122.299437237519,30.8319059046492,0.0,26.0,15,9.756216539226084e-05
1,296,274.70898193692403,26.637510770071906,0.0,28.2,15,1.9512433078452175e-05
1,823,274.70898193692403,26.637510770071906,0.0,28.2,15,4.878108269613044e-05
81,1712,274.70898193692403,26.637510770071906,0.0,28.2,6,0.000414005682616
1,1774,274.70898193692403,26.637510770071906,0.0,28.2,15,3.170770375248479e-05
1,1966,274.70898193692403,26.637510770071906,0.0,28.2,15,6.0976353370163047e-05
90,1781,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0200910045502275
90,1940,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0046062303115155
90,1578,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0009240462023101
90,1560,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0019880994049702
90,823,274.70898193692403,26.637510770071906,0.0,28.2,1,0.00070003500175
90,1841,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0010220511025551
90,1281,274.70898193692403,26.637510770071906,0.0,28.2,1,0.00070003500175
90,1805,274.70898193692403,26.637510770071906,0.0,28.2,1,0.0018620931046552
78,1147,274.70898193692403,26.637510770071906,0.0,28.2,5,0.2241503752876999
78,1501,274.70898193692403,26.637510770071906,0.0,28.2,5,0.0379407655683215
133,1506,93.6771974435832,15.047884084971097,0.0,14.0,11,7.077544663039635e-07
155,1506,93.6771974435832,15.047884084971097,0.0,14.0,11,3.543025237676877e-06
0,1994,93.6771974435832,15.047884084971097,0.0,14.0,14,0.0789057261293179
2,1994,93.6771974435832,15.047884084971097,0.0,14.0,13,0.0717814552216337
134,1994,93.6771974435832,15.047884084971097,0.0,14.0,17,0.5576547289229166
103,1506,93.6771974435832,15.047884084971097,0.0,14.0,8,0.0049283103633501
9,1506,93.6771974435832,15.047884084971097,0.0,14.0,11,3.543982141562215e-05
0,162,93.6771974435832,15.047884084971097,0.0,14.0,14,0.0709488896368467
134,162,93.6771974435832,15.047884084971097,0.0,14.0,17,0.400251981268202
75,162,93.6771974435832,15.047884084971097,0.0,14.0,0,0.0918221077354344
11,1506,93.6771974435832,15.047884084971097,0.0,14.0,11,3.543982141562215e-05
106,1506,93.6771974435832,15.047884084971097,0.0,14.0,8,0.0679595968702224
4,1506,93.6771974435832,15.047884084971097,0.0,14.0,11,7.077544663039635e-07
145,1506,93.6771974435832,15.047884084971097,0.0,14.0,18,0.0024659923939896
149,1506,93.6771974435832,15.047884084971097,0.0,14.0,11,0.0002544644885041
90,412,237.30759674834,38.767233989074136,0.0,17.7,1,0.0137334266713335
156,923,237.30759674834,38.767233989074136,0.0,17.7,2,0.5278969957081545
90,923,237.30759674834,38.767233989074136,0.0,17.7,1,0.0223777388869443
1,976,274.70898193692403,26.637510770071906,0.0,28.2,15,7.317162404419567e-05
1,2160,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0001097574360662
1,1781,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0008365955682386
1,1696,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0006073244795668
1,1871,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0004878108269613
1,1746,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0001609775728972
1,192,274.70898193692403,26.637510770071906,0.0,28.2,15,6.58544616397761e-05
1,181,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0001975633849193
1,2177,274.70898193692403,26.637510770071906,0.0,28.2,15,0.0001097574360662
1,2189,274.70898193692403,26.637510770071906,0.0,28.2,15,6.829351577458262e-05
81,1634,274.70898193692403,26.637510770071906,0.0,28.2,6,0.0021735298337343
81,2058,274.70898193692403,26.637510770071906,0.0,28.2,6,0.000103501420654
82,2033,93.6771974435832,15.047884084971097,0.0,14.0,7,0.6335019286782648
2,2033,93.6771974435832,15.047884084971097,0.0,14.0,13,0.1222563207762759
1,1506,93.6771974435832,15.047884084971097,0.0,14.0,15,0.0007229740377316
